@relation moa_train_random_80_lag-weka.filters.unsupervised.attribute.StringToNominal-R4-6

@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute division {Dhaka,Rangpur,Sylhet,Barisal,Rajshahi,Mymensingh,Khulna,Chattagram}
@attribute commodity_name {'Ata (Packet)','Ata (loose) - White',Beef,'Broiler chicken','Egg Farm-Red','Garlic (Imported)','Garlic (local) - Big Size','Ginger (Imported)','Green Chili (Local)','Lentils - Desi-Whole',Milk,'Onion (local)','Palm Oil','Pangash (big)','Potato (Holland) - Red','Rice - Fine','Rice - Medium','Soybean Oil(loose)'}
@attribute retail_unit {Kilogram,'4 Pieces',Liter}
@attribute usd_bdt_rate numeric
@attribute average_price numeric
@attribute Price_T-1 numeric
@attribute Price_T-7 numeric
@attribute Price_T-30 numeric
@attribute Price_30d_MA numeric
@attribute target_7d numeric
@attribute target_14d numeric
@attribute target_30d numeric

@data
2026,1,29,Barisal,'Ata (Packet)',Kilogram,122.2,54.5,54.5,53.5,53.5,53.733333,54,54.5,54.5
2026,1,29,Khulna,'Broiler chicken',Kilogram,122.2,175,175,175,156.625,204.220833,175,195,205
2026,1,29,Rajshahi,'Ata (loose) - White',Kilogram,122.2,46.5,46.5,46.5,46.5,46.652381,46.5,41,41
2026,1,29,Sylhet,'Green Chili (Local)',Kilogram,122.2,130,120,125,71.875,105.5625,100,180,120
2026,1,29,Barisal,'Broiler chicken',Kilogram,122.2,175,175,173.75,166.25,170.291667,187.5,180,195.2
2026,1,29,Dhaka,Milk,Liter,122.2,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026,1,29,Rajshahi,'Garlic (Imported)',Kilogram,122.2,175,175,175,165,174.396667,175,215,215
2026,1,29,Chattagram,'Ata (Packet)',Kilogram,122.2,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
2026,1,29,Sylhet,Beef,Kilogram,122.2,735,735,735,735,735,735,755,750
2026,1,29,Chattagram,'Broiler chicken',Kilogram,122.2,157.5,157.5,157.5,155,158.416667,167.5,187.5,167.5
2026,1,29,Rajshahi,'Soybean Oil(loose)',Liter,122.2,175.5,175.5,175.5,173,174.0625,179,215,181
2026,1,29,Rangpur,'Pangash (big)',Kilogram,122.2,175,175,175,161.5,174.55,175,175,195
2026,1,29,Mymensingh,'Palm Oil',Liter,122.2,156.5,156.5,156.5,155.333333,156.372222,156.5,156.5,160.5
2026,1,29,Mymensingh,'Ginger (Imported)',Kilogram,122.2,125,125,125,127.5,121.25,125,125,115
2026,1,29,Rajshahi,'Pangash (big)',Kilogram,122.2,185,185,185,185,185.625,185,185,185
2026,1,29,Khulna,'Ata (loose) - White',Kilogram,122.2,46,46,46,51.928571,46.197619,46,46,45
2026,1,29,Barisal,'Rice - Fine',Kilogram,122.2,77.5,77.5,77.5,83.5,78.7,77.5,77.5,77.5
2026,1,29,Rangpur,Beef,Kilogram,122.2,710,710,710,710,710,710,710,727.5
2026,1,29,Khulna,'Green Chili (Local)',Kilogram,122.2,120,160,130,61.1875,120.539583,130,185,145
2026,1,29,Mymensingh,'Ata (loose) - White',Kilogram,122.2,45.5,45.5,45.5,50.25,45.658333,41,39,41
2026,1,29,Khulna,'Pangash (big)',Kilogram,122.2,175,175,170,185,171.5,175,190,185
2026,1,29,Rajshahi,'Egg Farm-Red','4 Pieces',122.2,37,37,37,39,37.485417,33,33,35
2026,1,29,Rangpur,'Ata (Packet)',Kilogram,122.2,53,53,53,54,53.233333,53,53,53.75
2026,1,29,Dhaka,'Garlic (local) - Big Size',Kilogram,122.2,95.833333,95.833333,91.666667,92.5,89.638889,102.5,108.333333,88.333333
2026,1,29,Mymensingh,'Garlic (Imported)',Kilogram,122.2,145,145,155,166.5,155.383333,165,195,205
2026,1,29,Sylhet,'Ata (loose) - White',Kilogram,122.2,49,49,49,53.5,48.7,49,49,49
2026,1,29,Dhaka,'Rice - Fine',Kilogram,122.2,80,80,80,78.5,79.422222,79.666667,79,79.5
2026,1,29,Khulna,'Ginger (Imported)',Kilogram,122.2,130,135,130,170,142.833333,130,150,140
2026,1,29,Dhaka,'Palm Oil',Liter,122.2,155.25,155.25,155.25,159.5,155.855556,156,156,164.25
2026,1,29,Sylhet,'Palm Oil',Liter,122.2,170,170,170,167.75,169.8125,170,170,165
2026,1,29,Rajshahi,'Palm Oil',Liter,122.2,156,156,156,156,155.880655,154.5,154.5,155.5
2026,1,29,Sylhet,'Pangash (big)',Kilogram,122.2,165,165,165,191.5,165.883333,165,175,175
2026,1,29,Rajshahi,'Onion (local)',Kilogram,122.2,37.5,37.5,40,90,59.916667,37.5,37.5,25
2026,1,29,Dhaka,'Rice - Medium',Kilogram,122.2,61.5,61.5,61.5,60.25,60.958333,61.166667,60.5,60.5
2026,1,29,Khulna,'Garlic (local) - Big Size',Kilogram,122.2,100,100,90,110,96.666667,100,110,95
2026,1,29,Dhaka,'Egg Farm-Red','4 Pieces',122.2,40.166667,40.166667,40,40.375,39.806944,40,39.333333,38.333333
2026,2,1,Dhaka,'Ata (Packet)',Kilogram,122.2,59.5,59.5,58.75,60,59.175,59.5,59.5,60.75
2026,2,1,Rangpur,'Broiler chicken',Kilogram,122.2,177.5,177.5,172.5,167.5,167.333333,182.625,187.5,201.25
2026,2,1,Rajshahi,'Egg Farm-Red','4 Pieces',122.2,37,37,37,39,37.41875,35,33,35
2026,2,1,Chattagram,'Rice - Fine',Kilogram,122.2,76,76,76,82,77.6,76,76,76
2026,2,1,Khulna,'Ata (loose) - White',Kilogram,122.2,46,46,46,46,46,51.928571,46,45
2026,2,1,Mymensingh,'Pangash (big)',Kilogram,122.2,175,175,175,175,175,175,190,190
2026,2,1,Sylhet,'Rice - Fine',Kilogram,122.2,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5
2026,2,1,Rajshahi,'Ata (loose) - White',Kilogram,122.2,46.5,46.5,46.5,46.5,46.652381,51.785714,41,41
2026,2,1,Chattagram,'Rice - Medium',Kilogram,122.2,62.5,62.5,62.5,61,62.1,62.5,62.5,61
2026,2,1,Rangpur,'Egg Farm-Red','4 Pieces',122.2,37,37,37,39,38.083333,35.285714,35.5,35.5
2026,2,1,Rajshahi,'Broiler chicken',Kilogram,122.2,175,167.5,167.5,155,159.33,176.4,175,195
2026,2,1,Rangpur,'Onion (local)',Kilogram,122.2,45,45,47.5,95,59,52.5,42.5,35
2026,2,1,Khulna,'Garlic (Imported)',Kilogram,122.2,185,185,190,190,189.333333,186,210,205
2026,2,1,Chattagram,'Pangash (big)',Kilogram,122.2,170,170,170,180,172.666667,170,170,170
2026,2,1,Khulna,'Rice - Fine',Kilogram,122.2,80,80,80,80,79.7,80,80,80
2026,2,1,Rajshahi,Beef,Kilogram,122.2,745,745,745,745,745,745,765,745
2026,2,1,Dhaka,'Palm Oil',Liter,122.2,155.25,155.25,155.25,157.25,155.713889,159.777778,156,164.25
2026,2,1,Chattagram,'Ata (Packet)',Kilogram,122.2,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
2026,2,1,Chattagram,'Palm Oil',Liter,122.2,149,149,149,155.388889,150.6,153.825,149.5,163
2026,2,1,Dhaka,'Ginger (Imported)',Kilogram,122.2,160,160,157.5,153.333333,157.5,150,150,145
2026,2,1,Barisal,'Rice - Medium',Kilogram,122.2,66,66,66,68.5,66.416667,66,66,66
2026,2,1,Mymensingh,'Garlic (local) - Big Size',Kilogram,122.2,75,75,90,75,80.166667,115,75,75
2026,2,1,Chattagram,'Egg Farm-Red','4 Pieces',122.2,37,37,37,37,37,36,36,34.5
2026,2,1,Rangpur,'Green Chili (Local)',Kilogram,122.2,90,90,90,65,90.333333,112.142857,120,60
2026,2,1,Rajshahi,'Garlic (Imported)',Kilogram,122.2,175,175,175,175,174.73,176.2,215,190
2026,2,1,Chattagram,'Broiler chicken',Kilogram,122.2,162.5,157.5,157.5,157.5,158.5,177.5,187.5,167.5
2026,2,1,Chattagram,'Green Chili (Local)',Kilogram,122.2,85,77.5,95,47.5,71.916667,125,95,47.5
2026,2,1,Rajshahi,'Palm Oil',Liter,122.2,156,156,156,156,155.880655,155.142857,154.5,155.5
2026,2,1,Mymensingh,'Palm Oil',Liter,122.2,156.5,156.5,156.5,156.5,156.411111,155,156.5,162.5
2026,2,1,Rangpur,'Pangash (big)',Kilogram,122.2,175,175,175,175,175,173.75,175,195
2026,2,1,Rajshahi,'Pangash (big)',Kilogram,122.2,185,185,185,185,185.625,203.75,185,185
2026,2,1,Chattagram,'Onion (local)',Kilogram,122.2,47.5,47.5,54,97.5,64.9,57.5,52.5,32.5
2026,2,1,Mymensingh,'Egg Farm-Red','4 Pieces',122.2,34.5,34.5,35.5,35.5,35.366667,36,34.5,34.5
2026,2,1,Barisal,'Palm Oil',Liter,122.2,160.75,160.75,160.75,156.5,160.102778,157,160.75,161.75
2026,2,1,Rangpur,'Ata (loose) - White',Kilogram,122.2,42.5,43,43,44.5,43.366667,50.125,41,40
2026,2,1,Rajshahi,'Garlic (local) - Big Size',Kilogram,122.2,70,70,70,70,69.833333,120,100,60
2026,2,1,Khulna,'Palm Oil',Liter,122.2,152.5,153,153,155,163.827083,155.625,157,161
2026,2,1,Sylhet,'Garlic (local) - Big Size',Kilogram,122.2,70,85,85,70,79.166667,70,97.5,95
2026,2,1,Sylhet,'Rice - Medium',Kilogram,122.2,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5
2026,2,1,Mymensingh,'Garlic (Imported)',Kilogram,122.2,145,145,155,165,154.666667,168.75,195,175
2026,2,1,Khulna,'Egg Farm-Red','4 Pieces',122.2,40,40,40,43,40.966667,37.25,42,39
2026,2,1,Rajshahi,'Soybean Oil(loose)',Liter,122.2,177,175.5,175.5,173,174.145833,181.5,215,181
2026,2,1,Rajshahi,'Ata (Packet)',Kilogram,122.2,55.5,55.5,55.5,55.5,55.533333,55.5,55.5,55.5
2026,2,1,Mymensingh,'Rice - Medium',Kilogram,122.2,64,64,64,64,64,64,64,64
2026,2,1,Rangpur,'Potato (Holland) - Red',Kilogram,122.2,24,26.5,26.5,32.5,30.1,19,17,16.75
2026,2,1,Rangpur,'Palm Oil',Liter,122.2,157.5,156.5,156.5,156.5,156.088889,156.666667,159.5,172.75
2026,2,1,Dhaka,'Soybean Oil(loose)',Liter,122.2,182,181.75,180.875,179.375,180.298611,181.928571,182.125,193
2026,2,1,Mymensingh,'Broiler chicken',Kilogram,122.2,177.5,172.5,167.5,152.5,159.25,175.25,167.5,195
2026,2,1,Chattagram,'Ginger (Imported)',Kilogram,122.2,155,155,155,142.5,151.666667,155,155,125
2026,2,1,Rajshahi,'Potato (Holland) - Red',Kilogram,122.2,19,22.5,22.5,45,29.438889,18,15,19
2026,2,1,Khulna,'Soybean Oil(loose)',Liter,122.2,181,178,177,177,177.1,181.5625,181,188
2026,2,1,Barisal,'Green Chili (Local)',Kilogram,122.2,110,105,115,85,100.125,105,142.5,130
2026,2,1,Chattagram,'Ata (loose) - White',Kilogram,122.2,45.5,45.5,45.5,50.575,45.723333,50.85,43,41
2026,2,1,Khulna,Milk,Liter,122.2,77.5,77.5,77.5,75,77.083333,77.5,77.5,77.5
2026,2,1,Dhaka,'Garlic (local) - Big Size',Kilogram,122.2,95.833333,95.833333,91.666667,92.5,89.75,110.833333,108.333333,83.333333
2026,2,1,Dhaka,'Green Chili (Local)',Kilogram,122.2,107.5,90,98.333333,70,95.722222,125.208333,135,90
2026,2,1,Barisal,'Egg Farm-Red','4 Pieces',122.2,37,37.25,38,36.5,37.775,37,37,36
2026,2,1,Barisal,'Onion (local)',Kilogram,122.2,50,50,50,107.5,61.841667,47.5,50,43.75
2026,2,1,Sylhet,Beef,Kilogram,122.2,735,735,735,735,735,735,755,747.5
2026,2,1,Barisal,'Garlic (local) - Big Size',Kilogram,122.2,76.25,76.25,80,77.5,76.25,77.5,102.5,95
2026,2,1,Barisal,'Ata (loose) - White',Kilogram,122.2,46.25,46.25,46.25,45.5,46.15,45.5,46.25,46.25
2026,2,1,Dhaka,'Rice - Fine',Kilogram,122.2,79.5,80,80,79.666667,79.472222,79,79.666667,79.5
2026,2,1,Dhaka,Beef,Kilogram,122.2,728.333333,732.5,732.5,732.5,730.138889,740,745,761.666667
2026,2,1,Rangpur,'Garlic (Imported)',Kilogram,122.2,165,165,165,165,165,165,165,215
2026,2,1,Khulna,'Lentils - Desi-Whole',Kilogram,122.2,162.5,162.5,162.5,162.5,162.5,108.7,162.5,162.5
2026,2,1,Barisal,Beef,Kilogram,122.2,765,765,770,775,770.333333,755,780,745
2026,2,1,Sylhet,'Green Chili (Local)',Kilogram,122.2,100,130,125,65,107.5,155,180,120
2026,2,1,Khulna,Beef,Kilogram,122.2,745,745,745,745,745,745,755,765
2026,2,1,Sylhet,'Ata (Packet)',Kilogram,122.2,60,60,60,55,59.333333,60,60,60
2026,2,1,Dhaka,'Lentils - Desi-Whole',Kilogram,122.2,161.25,161.25,161.25,158.333333,160.763889,109.166667,161.25,158.25
2026,2,1,Mymensingh,Beef,Kilogram,122.2,745,745,745,745,745,745,765,765
2026,2,1,Khulna,'Pangash (big)',Kilogram,122.2,175,175,175,170,171.166667,187.5,190,185
2026,2,1,Chattagram,'Soybean Oil(loose)',Liter,122.2,175.5,175.5,175,173.5,174.05,175.5,175.5,184
2026,2,1,Sylhet,'Ata (loose) - White',Kilogram,122.2,49,49,49,47.5,48.55,55.25,49,49
2026,2,1,Sylhet,'Garlic (Imported)',Kilogram,122.2,150,160,155,160,158,172,195,205
2026,2,1,Sylhet,'Broiler chicken',Kilogram,122.2,165,175,175,155,164.083333,178.166667,177.5,200
2026,2,1,Dhaka,'Garlic (Imported)',Kilogram,122.2,160,158.333333,162.5,166.666667,169.333333,177.15,188.333333,212.5
2026,2,1,Rangpur,'Ginger (Imported)',Kilogram,122.2,145,145,145,145,145,145,145,110
2026,2,1,Rangpur,'Soybean Oil(loose)',Liter,122.2,182.5,181.5,180.5,179.5,180.333333,182.357143,188.5,191.5
2026,2,1,Sylhet,'Onion (local)',Kilogram,122.2,47.5,47.5,47.5,102.5,69,50,40,38.75
2026,2,1,Dhaka,Milk,Liter,122.2,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026,2,1,Rangpur,'Rice - Fine',Kilogram,122.2,79,79,78,77,77.833333,79.5,79.5,80
2026,2,1,Mymensingh,'Green Chili (Local)',Kilogram,122.2,90,75,95,55,84.666667,110.166667,95,55
2026,2,1,Rajshahi,'Lentils - Desi-Whole',Kilogram,122.2,145,145,145,145,143.7625,103,145,145
2026,2,1,Dhaka,'Broiler chicken',Kilogram,122.2,169.166667,169.166667,167.5,160.833333,163.805556,176.555556,175.833333,204.166667
2026,2,1,Sylhet,'Ginger (Imported)',Kilogram,122.2,130,135,140,130,137.5,140,150,140
2026,2,1,Mymensingh,'Ata (loose) - White',Kilogram,122.2,41,45.5,45.5,45.5,45.5,48,39,39
2026,2,1,Dhaka,'Rice - Medium',Kilogram,122.2,61,61.5,61.5,61,61,60.5,61.166667,60.5
2026,2,1,Rangpur,Beef,Kilogram,122.2,710,710,710,710,710,710,710,727.5
2026,2,1,Sylhet,'Soybean Oil(loose)',Liter,122.2,185,185,185,185,185,182.166667,185,185
2026,2,1,Barisal,'Ata (Packet)',Kilogram,122.2,54.5,54.5,53.5,54,53.766667,54,54.5,54.5
2026,2,1,Khulna,'Ata (Packet)',Kilogram,122.2,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
2026,2,1,Barisal,'Broiler chicken',Kilogram,122.2,175,175,173.75,175,170.583333,187.5,180,200
2026,2,1,Barisal,'Pangash (big)',Kilogram,122.2,185,185,185,185,185,185,185,175
2026,2,1,Khulna,'Green Chili (Local)',Kilogram,122.2,105,120,160,90,122.5,126.625,150,145
2026,2,1,Sylhet,'Egg Farm-Red','4 Pieces',122.2,40,40,40,41,39.9,38.5,38,37.75
2026,2,1,Khulna,'Broiler chicken',Kilogram,122.2,175,175,175,165,204.833333,184.875,185,207.5
2026,2,2,Khulna,'Egg Farm-Red','4 Pieces',122.3,40,40,40,43,40.866667,40,42,40
2026,2,2,Sylhet,'Garlic (Imported)',Kilogram,122.3,160,150,155,160,157.666667,170,200,175
2026,2,2,Chattagram,'Broiler chicken',Kilogram,122.3,162.5,162.5,157.5,157.5,158.666667,182.5,187.5,167.5
2026,2,2,Sylhet,'Ata (Packet)',Kilogram,122.3,60,60,60,55,59.5,60,60,60
2026,2,2,Rajshahi,'Garlic (local) - Big Size',Kilogram,122.3,70,70,70,70,69.833333,120,105,65
2026,2,2,Khulna,'Ginger (Imported)',Kilogram,122.3,130,130,130,150,140.833333,150,150,135
2026,2,2,Barisal,'Pangash (big)',Kilogram,122.3,185,185,185,185,185,185,185,175
2026,2,2,Dhaka,'Rice - Fine',Kilogram,122.3,79.5,79.5,79.5,78.5,79.466667,79,79,79.5
2026,2,2,Rajshahi,'Soybean Oil(loose)',Liter,122.3,179,177,175.5,173,174.279167,179,215,185.5
2026,2,2,Barisal,'Onion (local)',Kilogram,122.3,50,50,50,111.25,59.925,47.5,47.5,42.5
2026,2,2,Rajshahi,'Palm Oil',Liter,122.3,154.5,156,156,156,155.880655,154.5,154.5,160.5
2026,2,2,Khulna,'Garlic (local) - Big Size',Kilogram,122.3,110,90,100,90,96.333333,90,110,110
2026,2,2,Dhaka,'Pangash (big)',Kilogram,122.3,167.5,167.5,167.5,167.5,170.5,167.5,172.5,172.5
2026,2,2,Khulna,'Ata (Packet)',Kilogram,122.3,57.5,57.5,57.5,57.5,57.5,57.5,57.5,57.5
2026,2,2,Mymensingh,Beef,Kilogram,122.3,745,745,745,745,745,745,765,765
2026,2,2,Chattagram,'Palm Oil',Liter,122.3,149,149,149,151,150.387037,149.5,149.5,163
2026,2,2,Rangpur,'Ata (loose) - White',Kilogram,122.3,42.5,42.5,43,44.5,43.3,41.5,41,40
2026,2,2,Sylhet,'Rice - Medium',Kilogram,122.3,62.5,62.5,62.5,62.5,62.5,62.5,62.5,62.5
2026,2,2,Mymensingh,'Broiler chicken',Kilogram,122.3,177.5,177.5,167.5,147.5,160.083333,177.5,167.5,185
2026,2,2,Rangpur,'Rice - Medium',Kilogram,122.3,64,64,64,64,64,64,64,55.25
2026,2,2,Barisal,'Garlic (Imported)',Kilogram,122.3,160,160,145,147.5,153,165,215,230
2026,2,2,Mymensingh,'Garlic (local) - Big Size',Kilogram,122.3,75,75,75,70,80.166667,125,75,75
2026,2,2,Chattagram,'Egg Farm-Red','4 Pieces',122.3,37,37,37,37,37,36,34,34.5
2026,2,2,Dhaka,Beef,Kilogram,122.3,728.333333,728.333333,728.333333,728.333333,730,740,745,761.666667
2026,2,2,Mymensingh,'Green Chili (Local)',Kilogram,122.3,90,90,85,55,85.833333,135,95,75
2026,2,2,Khulna,'Soybean Oil(loose)',Liter,122.3,181,181,177,177,177.233333,181,181,189
2026,2,2,Sylhet,'Ginger (Imported)',Kilogram,122.3,130,130,140,140,137.5,140,150,152.5
2026,2,2,Rangpur,'Green Chili (Local)',Kilogram,122.3,90,90,90,65,91.166667,140,120,60
2026,2,2,Rajshahi,'Onion (local)',Kilogram,122.3,37.5,37.5,40,110,55.916667,47.5,35,30
2026,2,2,Dhaka,'Ginger (Imported)',Kilogram,122.3,160,160,158.333333,153.333333,157.722222,150,150,145
2026,2,2,Mymensingh,'Pangash (big)',Kilogram,122.3,175,175,175,175,175,175,190,190
2026,2,2,Dhaka,'Green Chili (Local)',Kilogram,122.3,103.75,107.5,107.5,77.5,96.972222,150,150,96.666667
2026,2,2,Sylhet,'Pangash (big)',Kilogram,122.3,165,165,165,165,165,165,175,175
2026,2,2,Rangpur,'Palm Oil',Liter,122.3,157.5,157.5,156.5,156.5,156.122222,157.5,159.5,172.75
2026,2,2,Rangpur,'Onion (local)',Kilogram,122.3,45,45,47.5,92.5,57.333333,52.5,42.5,35
2026,2,2,Chattagram,'Pangash (big)',Kilogram,122.3,170,170,170,180,172.333333,170,170,170
2026,2,2,Barisal,'Green Chili (Local)',Kilogram,122.3,110,110,110,70,100.958333,105,150,140
2026,2,2,Rangpur,Beef,Kilogram,122.3,710,710,710,710,710,710,710,727.5
2026,2,2,Rangpur,'Ginger (Imported)',Kilogram,122.3,145,145,145,145,145,145,145,110
2026,2,2,Khulna,Milk,Liter,122.3,77.5,77.5,77.5,75,77.166667,77.5,77.5,77.5
2026,2,2,Rajshahi,'Lentils - Desi-Whole',Kilogram,122.3,145,145,145,145,143.7625,145,145,145
2026,2,2,Barisal,'Soybean Oil(loose)',Liter,122.3,176,176,177.5,174.25,176.1,176.5,179,178.75
2026,2,2,Rangpur,'Broiler chicken',Kilogram,122.3,177.5,177.5,172.5,167.5,167.666667,197.5,182.5,201.25
2026,2,2,Khulna,'Lentils - Desi-Whole',Kilogram,122.3,162.5,162.5,162.5,162.5,162.5,162.5,162.5,162.5
2026,2,2,Chattagram,'Soybean Oil(loose)',Liter,122.3,175.5,175.5,175,173.5,174.116667,175.5,175.5,184
2026,2,2,Barisal,'Ata (loose) - White',Kilogram,122.3,46.25,46.25,46.25,46.25,46.175,45.5,45.5,46.25
2026,2,2,Dhaka,'Soybean Oil(loose)',Liter,122.3,182,182,180.833333,178.833333,180.386111,182.5,182.5,193
2026,2,2,Dhaka,'Rice - Medium',Kilogram,122.3,61,61,61,60.25,61,60.5,60.5,60.5
2026,2,2,Rangpur,'Garlic (Imported)',Kilogram,122.3,165,165,165,165,165,165,165,215
2026,2,2,Dhaka,'Broiler chicken',Kilogram,122.3,172.5,169.166667,167.5,160.833333,164.083333,177.5,175.833333,194.166667
2026,2,2,Rangpur,'Egg Farm-Red','4 Pieces',122.3,36.5,37,37,39,38.016667,36.5,35.5,35.5
2026,2,2,Barisal,'Ginger (Imported)',Kilogram,122.3,142.5,142.5,130,152.5,137.25,145,155,155
2026,2,2,Barisal,'Ata (Packet)',Kilogram,122.3,54.5,54.5,53.5,53.5,53.783333,54,54,54.5
2026,2,2,Khulna,'Palm Oil',Liter,122.3,152.5,152.5,153,155,163.74375,152.5,159,167.5
2026,2,2,Mymensingh,'Garlic (Imported)',Kilogram,122.3,145,145,145,165,154,185,195,175
2026,2,2,Khulna,'Rice - Medium',Kilogram,122.3,64,64,65,63.5,64.066667,64,65,64
2026,2,2,Rajshahi,'Ata (Packet)',Kilogram,122.3,55.5,55.5,55.5,55.5,55.533333,55.5,55.5,55.5
2026,2,2,Rajshahi,'Garlic (Imported)',Kilogram,122.3,175,175,175,175,174.73,175,215,190
2026,2,2,Rajshahi,'Pangash (big)',Kilogram,122.3,185,185,185,185,185.625,185,185,185
2026,2,2,Chattagram,'Green Chili (Local)',Kilogram,122.3,85,85,87.5,47.5,73.166667,165,95,47.5
2026,2,2,Sylhet,'Onion (local)',Kilogram,122.3,47.5,47.5,47.5,102.5,67.166667,50,40,38.75
2026,2,2,Chattagram,'Lentils - Desi-Whole',Kilogram,122.3,172.5,172.5,162.5,162.5,163.077083,172.5,172.5,162.5
2026,2,2,Khulna,'Ata (loose) - White',Kilogram,122.3,46,46,46,46,46,46,46,45
2026,2,2,Dhaka,'Onion (local)',Kilogram,122.3,45.833333,45.833333,49.166667,113.333333,59.425,55.333333,41.333333,34.333333
2026,2,2,Chattagram,'Ata (loose) - White',Kilogram,122.3,45.5,45.5,45.5,45,45.554167,43,43,41
2026,2,2,Chattagram,'Ginger (Imported)',Kilogram,122.3,155,155,155,142.5,152.083333,155,155,125
2026,2,2,Sylhet,'Egg Farm-Red','4 Pieces',122.3,39,40,40,41,39.866667,38,38,37.75
2026,2,2,Chattagram,'Ata (Packet)',Kilogram,122.3,56.5,56.5,56.5,56.5,56.5,56.5,56.5,56.5
2026,2,2,Mymensingh,'Ginger (Imported)',Kilogram,122.3,125,125,125,127.5,121.083333,125,115,115
2026,2,2,Barisal,'Palm Oil',Liter,122.3,160.75,160.75,160.75,160.5,160.244444,157,157,161.75
2026,2,2,Rajshahi,'Ata (loose) - White',Kilogram,122.3,46.5,46.5,46.5,46.5,46.652381,46.5,41,41
2026,2,2,Rangpur,'Soybean Oil(loose)',Liter,122.3,182.5,182.5,180.5,179.5,180.433333,185,189,191.75
2026,2,2,Dhaka,'Ata (loose) - White',Kilogram,122.3,43.666667,43.666667,43.666667,46.5,44.365278,43.166667,43.166667,43.666667
2026,2,2,Sylhet,'Garlic (local) - Big Size',Kilogram,122.3,70,70,85,80,79.166667,70,97.5,90
2026,2,2,Rajshahi,'Green Chili (Local)',Kilogram,122.3,100,100,100,55,91.6375,170,120,70
2026,2,2,Chattagram,Beef,Kilogram,122.3,755,755,755,755,755,780,780,825
2026,2,2,Rangpur,'Potato (Holland) - Red',Kilogram,122.3,24,24,26.5,29,29.816667,19,17,16.75
2026,2,2,Dhaka,'Ata (Packet)',Kilogram,122.3,59.5,59.5,58.75,60,59.158333,59.5,59.5,60.75
2026,2,2,Barisal,'Broiler chicken',Kilogram,122.3,175,175,173.75,166.25,170.583333,187.5,197.5,200
2026,2,2,Rangpur,'Lentils - Desi-Whole',Kilogram,122.3,152.5,152.5,152.5,155,153.666667,152.5,152.5,158.75
2026,2,2,Rajshahi,'Ginger (Imported)',Kilogram,122.3,130,130,130,130,130,130,130,130
2026,2,2,Dhaka,'Egg Farm-Red','4 Pieces',122.3,40,40.166667,40.166667,40.666667,39.783333,39.333333,39.166667,38.833333
2026,2,2,Sylhet,'Green Chili (Local)',Kilogram,122.3,125,100,140,65,108.666667,190,165,100
2026,2,2,Dhaka,'Lentils - Desi-Whole',Kilogram,122.3,161.25,161.25,161.25,158.333333,160.861111,161.25,161.25,158.25
2026,2,2,Dhaka,'Garlic (Imported)',Kilogram,122.3,160,160,170,177.5,169.111111,178.75,192.5,187.5
2026,2,2,Rajshahi,Beef,Kilogram,122.3,745,745,745,745,745,745,765,745
2026,2,2,Sylhet,'Broiler chicken',Kilogram,122.3,165,165,175,155,164.416667,185,177.5,190
2026,2,2,Rangpur,'Ata (Packet)',Kilogram,122.3,53,53,53,54,53.166667,53,53,53.75
2026,2,2,Mymensingh,'Ata (loose) - White',Kilogram,122.3,41,41,45.5,45.5,45.35,41,39,39
2026,2,2,Barisal,'Rice - Medium',Kilogram,122.3,66,66,66,68.5,66.333333,66,66,66
2026,2,2,Mymensingh,'Rice - Medium',Kilogram,122.3,64,64,64,64,64,64,64,64
2026,2,2,Dhaka,'Palm Oil',Liter,122.3,155.25,155.25,155.25,157.25,155.647222,156,156,164.25
2026,2,2,Khulna,Beef,Kilogram,122.3,745,745,745,745,745,745,755,755
2026,2,2,Rajshahi,'Potato (Holland) - Red',Kilogram,122.3,19,19,22.5,45,28.572222,18,15,17.5
2026,2,2,Rajshahi,'Broiler chicken',Kilogram,122.3,175,175,167.5,155,159.996667,185,165,195
2026,2,2,Sylhet,'Ata (loose) - White',Kilogram,122.3,49,49,49,47.5,48.6,49,49,49
2026,2,2,Sylhet,'Palm Oil',Liter,122.3,170,170,170,170,169.8875,170,170,165
2026,2,2,Chattagram,'Rice - Medium',Kilogram,122.3,62.5,62.5,62.5,61,62.15,62.5,62.5,61
2026,2,2,Dhaka,'Garlic (local) - Big Size',Kilogram,122.3,95.833333,95.833333,91.666667,88.333333,89.861111,115.833333,101.666667,79.166667
2026,2,2,Sylhet,'Soybean Oil(loose)',Liter,122.3,185,185,185,185,185,185,185,185
2026,2,2,Dhaka,Milk,Liter,122.3,97.5,97.5,97.5,97.5,97.5,97.5,97.5,97.5
2026,2,2,Barisal,'Garlic (local) - Big Size',Kilogram,122.3,76.25,76.25,80,76.25,76.208333,77.5,100,86.25
2026,2,2,Rangpur,'Pangash (big)',Kilogram,122.3,175,175,175,175,175,175,175,187.5
2026,2,2,Mymensingh,'Soybean Oil(loose)',Liter,122.3,179,179,175.5,175.5,175.616667,179,179,189.5
