inst#,actual,predicted,error,commodity_name
1162,54,53.78,-0.22,'Ata (Packet)'
1163,162.5,163.214,0.714,'Garlic (Imported)'
1164,178.75,177.484,-1.266,'Pangash (big)'
1165,131.667,135.754,4.087,'Garlic (Imported)'
1166,44.5,46.369,1.869,'Ata (loose) - White'
1167,145,167.132,22.132,'Green Chili (Local)'
1168,43.5,47.072,3.572,'Egg Farm-Red'
1169,56.5,58.997,2.497,'Ata (Packet)'
1170,45.5,47.741,2.241,'Egg Farm-Red'
1171,710,712.036,2.036,Beef
1172,95,72.854,-22.146,'Onion (local)'
1173,175,177.421,2.421,'Pangash (big)'
1174,68.5,69.627,1.127,'Rice - Medium'
1175,75,62.629,-12.371,'Onion (local)'
1176,165,166.163,1.163,'Garlic (Imported)'
1177,41,44.325,3.325,'Egg Farm-Red'
1178,173,174.562,1.562,'Soybean Oil(loose)'
1179,185,186.966,1.966,'Pangash (big)'
1180,157.5,165.48,7.98,'Broiler chicken'
1181,185,186.953,1.953,'Pangash (big)'
1182,160,158.715,-1.285,'Garlic (Imported)'
1183,160,169.633,9.633,'Ginger (Imported)'
1184,173.5,177.42,3.92,'Soybean Oil(loose)'
1185,161.25,166.184,4.934,'Broiler chicken'
1186,175,177.399,2.399,'Pangash (big)'
1187,19,20.541,1.541,'Potato (Holland) - Red'
1188,175,177.407,2.407,'Pangash (big)'
1189,64,66.119,2.119,'Rice - Medium'
1190,172.5,177.436,4.936,'Broiler chicken'
1191,57.5,57.23,-0.27,'Ata (Packet)'
1192,46.5,47.926,1.426,'Ata (loose) - White'
1193,100,161.603,61.603,'Green Chili (Local)'
1194,157.5,169.223,11.723,'Broiler chicken'
1195,710,712.01,2.01,Beef
1196,83.5,82.454,-1.046,'Rice - Fine'
1197,19,16.955,-2.045,'Potato (Holland) - Red'
1198,43.5,47.347,3.847,'Egg Farm-Red'
1199,170,169.918,-0.082,'Ginger (Imported)'
1200,90,87.733,-2.267,'Garlic (local) - Big Size'
1201,732.5,728.858,-3.642,Beef
1202,175,164.048,-10.952,'Garlic (Imported)'
1203,170,166.813,-3.187,'Ginger (Imported)'
1204,156,159.12,3.12,'Palm Oil'
1205,68.5,69.89,1.39,'Rice - Medium'
1206,165,177.465,12.465,'Broiler chicken'
1207,95,62.849,-32.151,'Onion (local)'
1208,171.75,177.495,5.745,'Soybean Oil(loose)'
1209,140,149.631,9.631,'Ginger (Imported)'
1210,745,745.641,0.641,Beef
1211,47,48.691,1.691,'Ata (loose) - White'
1212,170,167.452,-2.548,'Ginger (Imported)'
1213,167.5,177.45,9.95,'Pangash (big)'
1214,64,65.935,1.935,'Rice - Medium'
1215,19,16.626,-2.374,'Potato (Holland) - Red'
1216,130,130.347,0.347,'Ginger (Imported)'
1217,156.5,160.402,3.902,'Palm Oil'
1218,167.5,167.149,-0.351,'Palm Oil'
1219,165,162.215,-2.785,'Garlic (Imported)'
1220,78,78.216,0.216,'Rice - Fine'
1221,173,174.653,1.653,'Soybean Oil(loose)'
1222,45.5,49.167,3.667,'Egg Farm-Red'
1223,46.167,47.893,1.726,'Egg Farm-Red'
1224,95,69.395,-25.605,'Onion (local)'
1225,173.5,177.4,3.9,'Soybean Oil(loose)'
1226,75,76.497,1.497,Milk
1227,115,164.722,49.722,'Green Chili (Local)'
1228,178,177.425,-0.575,'Soybean Oil(loose)'
1229,110,68.927,-41.073,'Onion (local)'
1230,79,78.864,-0.136,'Rice - Fine'
1231,105,62.448,-42.552,'Onion (local)'
1232,175,177.456,2.456,'Pangash (big)'
1233,185,186.934,1.934,'Pangash (big)'
1234,156,157.202,1.202,'Palm Oil'
1235,165,166.163,1.163,'Broiler chicken'
1236,185,186.971,1.971,'Pangash (big)'
1237,81.5,79.637,-1.863,'Rice - Fine'
1238,159.5,161.358,1.858,'Palm Oil'
1239,46,49.614,3.614,'Egg Farm-Red'
1240,725,726.539,1.539,Beef
1241,61.25,64.473,3.223,'Rice - Medium'
1242,48.833,48.341,-0.492,'Ata (loose) - White'
1243,132.5,162.395,29.895,'Green Chili (Local)'
1244,150,149.765,-0.235,'Lentils - Desi-Whole'
1245,745,745.715,0.715,Beef
1246,735,732.207,-2.793,Beef
1247,710,712.035,2.035,Beef
1248,78,79.896,1.896,'Rice - Fine'
1249,80,89.042,9.042,'Garlic (local) - Big Size'
1250,172.5,177.445,4.945,'Broiler chicken'
1251,79,79.548,0.548,'Rice - Fine'
1252,150,149.733,-0.267,'Lentils - Desi-Whole'
1253,725,726.54,1.54,Beef
1254,156,157.851,1.851,'Palm Oil'
1255,55.25,53.08,-2.17,'Ata (Packet)'
1256,155,156.698,1.698,'Lentils - Desi-Whole'
1257,65,67.738,2.738,'Rice - Medium'
1258,110,68.866,-41.134,'Onion (local)'
1259,155,153.379,-1.621,'Garlic (Imported)'
1260,145,148.604,3.604,'Ginger (Imported)'
1261,160,157.296,-2.704,'Ginger (Imported)'
1262,175,177.42,2.42,'Pangash (big)'
1263,170,169.039,-0.961,'Ginger (Imported)'
1264,75,76.05,1.05,Milk
1265,86.25,91.604,5.354,'Garlic (local) - Big Size'
1266,47.5,48.02,0.52,'Ata (loose) - White'
1267,54,53.894,-0.106,'Ata (Packet)'
1268,159,159.854,0.854,'Palm Oil'
1269,167.5,166.657,-0.843,'Palm Oil'
1270,112.5,141.374,28.874,'Green Chili (Local)'
1271,179,177.454,-1.546,'Soybean Oil(loose)'
1272,154.167,153.678,-0.488,'Lentils - Desi-Whole'
1273,45.75,44.181,-1.569,'Egg Farm-Red'
1274,60,58.579,-1.421,'Ata (Packet)'
1275,140,159.537,19.537,'Green Chili (Local)'
1276,745,745.672,0.672,Beef
1277,165,174.592,9.592,'Broiler chicken'
1278,41,42.441,1.441,'Egg Farm-Red'
1279,76,76.755,0.755,'Rice - Fine'
1280,185,186.914,1.914,'Pangash (big)'
1281,155,157.059,2.059,'Lentils - Desi-Whole'
1282,46.25,45.674,-0.576,'Ata (loose) - White'
1283,185,186.947,1.947,'Pangash (big)'
1284,175,177.438,2.438,'Pangash (big)'
1285,95,62.225,-32.775,'Onion (local)'
1286,165,166.71,1.71,'Garlic (Imported)'
1287,165,177.494,12.494,'Broiler chicken'
1288,161.25,165.518,4.268,'Broiler chicken'
1289,46,48.911,2.911,'Ata (loose) - White'
1290,19,15.599,-3.401,'Potato (Holland) - Red'
1291,80,88.695,8.695,'Garlic (local) - Big Size'
1292,135,157.897,22.897,'Green Chili (Local)'
1293,46.875,48.075,1.2,'Ata (loose) - White'
1294,185,186.928,1.928,'Pangash (big)'
1295,45.75,43.924,-1.826,'Egg Farm-Red'
1296,156,156.873,0.873,'Palm Oil'
1297,745,745.726,0.726,Beef
1298,160,167.769,7.769,'Ginger (Imported)'
1299,173,174.023,1.023,'Soybean Oil(loose)'
1300,160,151.962,-8.038,'Garlic (Imported)'
1301,175,177.438,2.438,'Pangash (big)'
1302,19,19.649,0.649,'Potato (Holland) - Red'
1303,183.5,186.913,3.413,'Soybean Oil(loose)'
1304,165,172.516,7.516,'Broiler chicken'
1305,44.5,45.712,1.212,'Ata (loose) - White'
1306,90,86.883,-3.117,'Garlic (local) - Big Size'
1307,105,100.858,-4.142,'Garlic (local) - Big Size'
1308,155,154.689,-0.311,'Lentils - Desi-Whole'
1309,156,157.588,1.588,'Palm Oil'
1310,770,769.666,-0.334,Beef
1311,86.25,91.905,5.655,'Garlic (local) - Big Size'
1312,57.5,56.572,-0.928,'Ata (Packet)'
1313,170,164.375,-5.625,'Ginger (Imported)'
1314,171.75,172.6,0.85,'Soybean Oil(loose)'
1315,162.5,160.551,-1.949,'Broiler chicken'
1316,155,154.869,-0.131,'Lentils - Desi-Whole'
1317,165,166.937,1.937,'Garlic (Imported)'
1318,173.5,173.902,0.402,'Soybean Oil(loose)'
1319,179,177.465,-1.535,'Soybean Oil(loose)'
1320,125,128.069,3.069,'Green Chili (Local)'
1321,45.5,46.772,1.272,'Egg Farm-Red'
1322,54,53.685,-0.315,'Ata (Packet)'
1323,90,88.069,-1.931,'Garlic (local) - Big Size'
1324,156.5,157.943,1.443,'Palm Oil'
1325,55,54.89,-0.11,'Ata (Packet)'
1326,102.5,85.718,-16.782,'Onion (local)'
1327,172.5,175.983,3.483,'Broiler chicken'
1328,145,149.175,4.175,'Ginger (Imported)'
1329,44.5,47.42,2.92,'Egg Farm-Red'
1330,156,158.059,2.059,'Palm Oil'
1331,150,150.882,0.882,'Lentils - Desi-Whole'
1332,77.5,89.793,12.293,'Garlic (local) - Big Size'
1333,110,106.242,-3.758,'Garlic (local) - Big Size'
1334,177.667,177.487,-0.18,'Soybean Oil(loose)'
1335,162.5,161.621,-0.879,'Broiler chicken'
1336,775,768.79,-6.21,Beef
1337,710,712.057,2.057,Beef
1338,165,154.455,-10.545,'Garlic (Imported)'
1339,47,47.163,0.163,'Ata (loose) - White'
1340,154.167,153.125,-1.042,'Lentils - Desi-Whole'
1341,75,76.97,1.97,Milk
1342,155,155.692,0.692,'Lentils - Desi-Whole'
1343,165,165.982,0.982,'Garlic (Imported)'
1344,45.5,46.413,0.913,'Ata (loose) - White'
1345,110,132.533,22.533,'Green Chili (Local)'
1346,105,109.206,4.206,'Green Chili (Local)'
1347,95,102.647,7.647,'Garlic (local) - Big Size'
1348,65,68.371,3.371,'Rice - Medium'
1349,146.667,144.856,-1.811,'Green Chili (Local)'
1350,46,49.773,3.773,'Ata (loose) - White'
1351,112.5,84.852,-27.648,'Onion (local)'
1352,175,177.469,2.469,'Pangash (big)'
1353,745,745.753,0.753,Beef
1354,185,187.004,2.004,'Pangash (big)'
1355,46.5,48.258,1.758,'Ata (loose) - White'
1356,83.5,82.465,-1.035,'Rice - Fine'
1357,179,177.496,-1.504,'Soybean Oil(loose)'
1358,175,171.17,-3.83,'Garlic (Imported)'
1359,167.5,167.403,-0.097,'Palm Oil'
1360,130,115.907,-14.093,'Green Chili (Local)'
1361,68.5,69.902,1.402,'Rice - Medium'
1362,76,77.564,1.564,'Rice - Fine'
1363,43.5,47.091,3.591,'Egg Farm-Red'
1364,45.75,46.052,0.302,'Egg Farm-Red'
1365,165,165.589,0.589,'Garlic (Imported)'
1366,161.75,162.433,0.683,'Palm Oil'
1367,155,155.429,0.429,'Lentils - Desi-Whole'
1368,161.25,164.832,3.582,'Broiler chicken'
1369,725,726.601,1.601,Beef
1370,64,65.853,1.853,'Rice - Medium'
1371,150,156.377,6.377,'Ginger (Imported)'
1372,145,148.842,3.842,'Ginger (Imported)'
1373,159,162.059,3.059,'Palm Oil'
1374,105,100.472,-4.528,'Green Chili (Local)'
1375,19,19.336,0.336,'Potato (Holland) - Red'
1376,140,123.652,-16.348,'Green Chili (Local)'
1377,55,54.504,-0.496,'Ata (Packet)'
1378,83.5,82.188,-1.312,'Rice - Fine'
1379,55.25,54.009,-1.241,'Ata (Packet)'
1380,162.5,169.264,6.764,'Broiler chicken'
1381,46.25,46.457,0.207,'Ata (loose) - White'
1382,745,745.771,0.771,Beef
1383,109.167,94.723,-14.443,'Onion (local)'
1384,177,177.515,0.515,'Soybean Oil(loose)'
1385,156.5,157.353,0.853,'Palm Oil'
1386,39,42.858,3.858,'Egg Farm-Red'
1387,47.5,48.318,0.818,'Ata (loose) - White'
1388,172.5,175.23,2.73,'Broiler chicken'
1389,165,165.018,0.018,'Garlic (Imported)'
1390,179,177.512,-1.488,'Soybean Oil(loose)'
1391,25,19.274,-5.726,'Potato (Holland) - Red'
1392,135,150.353,15.353,'Lentils - Desi-Whole'
1393,105,94.619,-10.381,'Onion (local)'
1394,130,121.691,-8.309,'Green Chili (Local)'
1395,175.5,174.347,-1.153,'Soybean Oil(loose)'
1396,745,745.723,0.723,Beef
1397,103.75,85.336,-18.414,'Onion (local)'
1398,165,173.128,8.128,'Broiler chicken'
1399,142.5,135.297,-7.203,'Garlic (Imported)'
1400,156.5,157.275,0.775,'Palm Oil'
1401,130,118.735,-11.265,'Green Chili (Local)'
1402,167.5,167.064,-0.436,'Palm Oil'
1403,173,174.572,1.572,'Soybean Oil(loose)'
1404,64,65.792,1.792,'Rice - Medium'
1405,46.875,49.231,2.356,'Ata (loose) - White'
1406,46.25,46.302,0.052,'Ata (loose) - White'
1407,55.25,53.735,-1.515,'Ata (Packet)'
1408,185,186.996,1.996,'Pangash (big)'
1409,175,177.475,2.475,'Pangash (big)'
1410,710,712.091,2.091,Beef
1411,175,164.323,-10.677,'Garlic (Imported)'
1412,61.5,64.289,2.789,'Rice - Medium'
1413,130,122.315,-7.685,'Green Chili (Local)'
1414,159,160.957,1.957,'Palm Oil'
1415,42.5,45.696,3.196,'Egg Farm-Red'
1416,44.333,47.379,3.046,'Egg Farm-Red'
1417,45.5,46.031,0.531,'Ata (loose) - White'
1418,78.5,79.343,0.843,'Rice - Fine'
1419,725,726.585,1.585,Beef
1420,75,76.509,1.509,Milk
1421,57.5,57.255,-0.245,'Ata (Packet)'
1422,130,92.146,-37.854,'Green Chili (Local)'
1423,55.5,55.017,-0.483,'Ata (Packet)'
1424,154.167,153.954,-0.212,'Lentils - Desi-Whole'
1425,55,54.598,-0.402,'Ata (Packet)'
1426,710,712.073,2.073,Beef
1427,172.5,164.293,-8.207,'Garlic (Imported)'
1428,185,187.003,2.003,'Pangash (big)'
1429,165,114.454,-50.546,'Green Chili (Local)'
1430,54,54.556,0.556,'Ata (Packet)'
1431,90,93.107,3.107,'Garlic (local) - Big Size'
1432,21,20.19,-0.81,'Potato (Holland) - Red'
1433,183.5,186.946,3.446,'Soybean Oil(loose)'
1434,170,186.974,16.974,'Pangash (big)'
1435,172.5,175.193,2.693,'Broiler chicken'
1436,165,173.07,8.07,'Broiler chicken'
1437,115,101.681,-13.319,'Onion (local)'
1438,135,150.382,15.382,'Lentils - Desi-Whole'
1439,95,85.124,-9.876,'Onion (local)'
1440,47,45.947,-1.053,'Egg Farm-Red'
1441,55,54.414,-0.586,'Ata (Packet)'
1442,105,101.452,-3.548,'Garlic (local) - Big Size'
1443,47,46.378,-0.622,'Ata (loose) - White'
1444,185,187.002,2.002,'Pangash (big)'
1445,97.5,94.573,-2.927,Milk
1446,165,168.821,3.821,'Broiler chicken'
1447,45.5,45.853,0.353,'Ata (loose) - White'
1448,167.5,167.046,-0.454,'Palm Oil'
1449,180,170.955,-9.045,'Garlic (Imported)'
1450,54,54.185,0.185,'Ata (Packet)'
1451,107.5,96.706,-10.794,'Onion (local)'
1452,145,148.531,3.531,'Ginger (Imported)'
1453,55.25,53.929,-1.321,'Ata (Packet)'
1454,167.5,168.55,1.05,'Broiler chicken'
1455,130,105.788,-24.212,'Green Chili (Local)'
1456,90,105.525,15.525,'Garlic (local) - Big Size'
1457,79.667,79.865,0.198,'Rice - Fine'
1458,93.333,94.314,0.981,'Garlic (local) - Big Size'
1459,46.875,47.833,0.958,'Ata (loose) - White'
1460,21,19.257,-1.743,'Potato (Holland) - Red'
1461,161.25,164.516,3.266,'Broiler chicken'
1462,180,160.98,-19.02,'Garlic (Imported)'
1463,97.5,94.584,-2.916,Milk
1464,61.5,64.675,3.175,'Rice - Medium'
1465,175,164.593,-10.407,'Garlic (Imported)'
1466,65,67.884,2.884,'Rice - Medium'
1467,165,162.861,-2.139,'Garlic (Imported)'
1468,157.5,155.349,-2.151,'Lentils - Desi-Whole'
1469,710,712.066,2.066,Beef
1470,173,174.064,1.064,'Soybean Oil(loose)'
1471,176.5,177.498,0.998,'Soybean Oil(loose)'
1472,145,148.412,3.412,'Ginger (Imported)'
1473,60,58.614,-1.386,'Ata (Packet)'
1474,80,77.45,-2.55,'Garlic (local) - Big Size'
1475,43.167,46.61,3.443,'Egg Farm-Red'
1476,75,76.275,1.275,Milk
1477,165,156.903,-8.097,'Ginger (Imported)'
1478,63,65.334,2.334,'Rice - Medium'
1479,90,126.916,36.916,'Green Chili (Local)'
1480,41,44.941,3.941,'Egg Farm-Red'
1481,39,40.825,1.825,'Egg Farm-Red'
1482,170,135.587,-34.413,'Garlic (Imported)'
1483,41,45.083,4.083,'Egg Farm-Red'
1484,79.667,79.743,0.076,'Rice - Fine'
1485,167.5,166.924,-0.576,'Palm Oil'
1486,97.5,91.461,-6.039,'Onion (local)'
1487,68.5,69.423,0.923,'Rice - Medium'
1488,57.5,57.018,-0.482,'Ata (Packet)'
1489,44.5,45.435,0.935,'Ata (loose) - White'
1490,153.333,146.147,-7.187,'Green Chili (Local)'
1491,46.875,47.648,0.773,'Ata (loose) - White'
1492,57.5,53.813,-3.687,'Ata (Packet)'
1493,41,42.866,1.866,'Egg Farm-Red'
1494,162.5,155.395,-7.105,'Lentils - Desi-Whole'
1495,105,101.424,-3.576,'Garlic (local) - Big Size'
1496,162.5,165.817,3.317,'Broiler chicken'
1497,165,165.52,0.52,'Garlic (Imported)'
1498,46.875,47.744,0.869,'Ata (loose) - White'
1499,65,67.882,2.882,'Rice - Medium'
1500,76.5,79.049,2.549,'Rice - Fine'
1501,130,116.702,-13.298,'Green Chili (Local)'
1502,41,44.791,3.791,'Egg Farm-Red'
1503,55.25,53.863,-1.387,'Ata (Packet)'
1504,100,119.557,19.557,'Green Chili (Local)'
1505,150,127.67,-22.33,'Green Chili (Local)'
1506,167.5,175.322,7.822,'Broiler chicken'
1507,165,168.654,3.654,'Broiler chicken'
1508,80,78.733,-1.267,'Rice - Fine'
1509,55.5,54.804,-0.696,'Ata (Packet)'
1510,91.667,92.943,1.276,'Garlic (local) - Big Size'
1511,75,84.114,9.114,'Garlic (local) - Big Size'
1512,145,148.317,3.317,'Ginger (Imported)'
1513,62.5,67.323,4.823,'Rice - Medium'
1514,45.5,45.842,0.342,'Ata (loose) - White'
1515,102.5,95.924,-6.576,'Onion (local)'
1516,55,54.386,-0.614,'Ata (Packet)'
1517,179,177.484,-1.516,'Soybean Oil(loose)'
1518,156,157.202,1.202,'Palm Oil'
1519,65,67.778,2.778,'Rice - Medium'
1520,61,64.214,3.214,'Rice - Medium'
1521,40.5,44.557,4.057,'Egg Farm-Red'
1522,41,42.682,1.682,'Egg Farm-Red'
1523,63,65.914,2.914,'Rice - Medium'
1524,55.5,54.621,-0.879,'Ata (Packet)'
1525,62.5,65.385,2.885,'Rice - Medium'
1526,76.25,84.534,8.284,'Garlic (local) - Big Size'
1527,147.5,143.897,-3.603,'Garlic (Imported)'
1528,156.5,157.116,0.616,'Palm Oil'
1529,21,21.437,0.437,'Potato (Holland) - Red'
1530,177.5,163.566,-13.934,'Garlic (Imported)'
1531,147.5,147.416,-0.084,'Green Chili (Local)'
1532,54,53.962,-0.038,'Ata (Packet)'
1533,164.167,170.753,6.587,'Broiler chicken'
1534,157.5,165.619,8.119,'Broiler chicken'
1535,155,154.957,-0.043,'Lentils - Desi-Whole'
1536,165,165.337,0.337,'Garlic (Imported)'
1537,57.5,56.947,-0.553,'Ata (Packet)'
1538,162.5,160.474,-2.026,'Lentils - Desi-Whole'
1539,120,136.841,16.841,'Ginger (Imported)'
1540,91.667,91.638,-0.028,'Garlic (local) - Big Size'
1541,60,58.419,-1.581,'Ata (Packet)'
1542,175,170.644,-4.356,'Garlic (Imported)'
1543,173,174.413,1.413,'Soybean Oil(loose)'
1544,110,112.011,2.011,'Green Chili (Local)'
1545,155,164.134,9.134,'Ginger (Imported)'
1546,159.25,162.05,2.8,'Palm Oil'
1547,41,44.627,3.627,'Egg Farm-Red'
1548,23,21.46,-1.54,'Potato (Holland) - Red'
1549,70,80.519,10.519,'Garlic (local) - Big Size'
1550,732.5,731.556,-0.944,Beef
1551,61.5,63.87,2.37,'Rice - Medium'
1552,80,85.821,5.821,'Onion (local)'
1553,162.5,157.143,-5.357,'Lentils - Desi-Whole'
1554,770,770.107,0.107,Beef
1555,46.5,47.61,1.11,'Ata (loose) - White'
1556,63,65.947,2.947,'Rice - Medium'
1557,167.5,166.834,-0.666,'Palm Oil'
1558,76.5,77.066,0.566,'Rice - Fine'
1559,175.5,177.436,1.936,'Soybean Oil(loose)'
1560,97.5,94.372,-3.128,Milk
1561,65,67.789,2.789,'Rice - Medium'
1562,100,95.845,-4.155,'Onion (local)'
1563,115,152.848,37.848,'Green Chili (Local)'
1564,159,157.629,-1.371,'Palm Oil'
1565,170,168.444,-1.556,'Garlic (Imported)'
1566,170,168.83,-1.17,'Ginger (Imported)'
1567,155,168.263,13.263,'Ginger (Imported)'
1568,171.75,174.096,2.346,'Soybean Oil(loose)'
1569,710,712.047,2.047,Beef
1570,55.25,55.142,-0.108,'Ata (Packet)'
1571,45.5,45.681,0.181,'Ata (loose) - White'
1572,145,139.409,-5.591,'Lentils - Desi-Whole'
1573,75,76.124,1.124,Milk
1574,46.5,46.945,0.445,'Ata (loose) - White'
1575,156.667,153.841,-2.826,'Lentils - Desi-Whole'
1576,102.5,102.464,-0.036,'Onion (local)'
1577,37.5,40.492,2.992,'Egg Farm-Red'
1578,68.5,69.344,0.844,'Rice - Medium'
1579,159.25,162.088,2.838,'Palm Oil'
1580,175,170.559,-4.441,'Garlic (Imported)'
1581,75,91.168,16.168,'Garlic (local) - Big Size'
1582,745,745.673,0.673,Beef
1583,165,160.221,-4.779,'Green Chili (Local)'
1584,162.5,157.086,-5.414,'Lentils - Desi-Whole'
1585,85,88.965,3.965,'Garlic (local) - Big Size'
1586,156,157.819,1.819,'Palm Oil'
1587,183.5,186.92,3.42,'Soybean Oil(loose)'
1588,70,80.414,10.414,'Garlic (local) - Big Size'
1589,725,726.55,1.55,Beef
1590,710,712.041,2.041,Beef
1591,145,139.362,-5.638,'Lentils - Desi-Whole'
1592,46,47.467,1.467,'Egg Farm-Red'
1593,43.833,45.509,1.676,'Egg Farm-Red'
1594,64,65.573,1.573,'Rice - Medium'
1595,42,47.355,5.355,'Egg Farm-Red'
1596,156,157.163,1.163,'Palm Oil'
1597,170,168.07,-1.93,'Garlic (Imported)'
1598,145,148.49,3.49,'Ginger (Imported)'
1599,175,177.433,2.433,'Pangash (big)'
1600,90,135.651,45.651,'Green Chili (Local)'
1601,728.333,733.68,5.346,Beef
1602,175,170.507,-4.493,'Garlic (Imported)'
1603,745,745.731,0.731,Beef
1604,46.25,46.112,-0.138,'Ata (loose) - White'
1605,35.5,40.417,4.917,'Egg Farm-Red'
1606,770,769.482,-0.518,Beef
1607,70,125.448,55.448,'Green Chili (Local)'
1608,162.5,157.277,-5.223,'Lentils - Desi-Whole'
1609,174.5,177.475,2.975,'Soybean Oil(loose)'
1610,102.5,96.386,-6.114,'Onion (local)'
1611,173,174.408,1.408,'Soybean Oil(loose)'
1612,64,65.512,1.512,'Rice - Medium'
1613,120,144.009,24.009,'Ginger (Imported)'
1614,105,101.201,-3.799,'Garlic (local) - Big Size'
1615,77,76.911,-0.089,'Rice - Fine'
1616,70,80.237,10.237,'Garlic (local) - Big Size'
1617,76.25,84.738,8.488,'Garlic (local) - Big Size'
1618,160.5,160.123,-0.377,'Palm Oil'
1619,165,167.229,2.229,'Garlic (Imported)'
1620,110,105.423,-4.577,'Garlic (local) - Big Size'
1621,90,132.52,42.52,'Green Chili (Local)'
1622,165,165.669,0.669,'Garlic (Imported)'
1623,46.25,45.952,-0.298,'Ata (loose) - White'
1624,162.5,157.309,-5.191,'Lentils - Desi-Whole'
1625,170,166.814,-3.186,'Garlic (Imported)'
1626,735,736.086,1.086,Beef
1627,105.833,96.823,-9.011,'Onion (local)'
1628,78.5,78.905,0.405,'Rice - Fine'
1629,75,91.594,16.594,'Garlic (local) - Big Size'
1630,160.5,160.46,-0.04,'Palm Oil'
1631,70,126.45,56.45,'Green Chili (Local)'
1632,39,42.923,3.923,'Egg Farm-Red'
1633,152.5,166.097,13.597,'Broiler chicken'
1634,156,157.534,1.534,'Palm Oil'
1635,157.5,159.646,2.146,'Palm Oil'
1636,173,174.791,1.791,'Soybean Oil(loose)'
1637,170,168.605,-1.395,'Ginger (Imported)'
1638,117.5,136.096,18.596,'Ginger (Imported)'
1639,112.5,103.134,-9.366,'Onion (local)'
1640,167.5,167.155,-0.345,'Palm Oil'
1641,178,177.441,-0.559,'Soybean Oil(loose)'
1642,745,745.637,0.637,Beef
1643,45.5,45.699,0.199,'Ata (loose) - White'
1644,115,147.442,32.442,'Green Chili (Local)'
1645,171.75,173.785,2.035,'Soybean Oil(loose)'
1646,154,156.57,2.57,'Palm Oil'
1647,46.25,45.745,-0.505,'Ata (loose) - White'
1648,85,88.236,3.236,'Garlic (local) - Big Size'
1649,43.167,45.176,2.009,'Egg Farm-Red'
1650,147.5,163.992,16.492,'Garlic (Imported)'
1651,65,67.881,2.881,'Rice - Medium'
1652,105,89.752,-15.248,'Onion (local)'
1653,39.5,43.547,4.047,'Egg Farm-Red'
1654,175.5,177.402,1.902,'Soybean Oil(loose)'
1655,100,83.133,-16.867,'Onion (local)'
1656,162.5,168.27,5.77,'Broiler chicken'
1657,120,129.729,9.729,'Ginger (Imported)'
1658,76.5,77.146,0.646,'Rice - Fine'
1659,156.667,155.231,-1.435,'Lentils - Desi-Whole'
1660,42,47.61,5.61,'Egg Farm-Red'
1661,175,177.469,2.469,'Garlic (Imported)'
1662,117.5,136,18.5,'Ginger (Imported)'
1663,745,745.709,0.709,Beef
1664,55.5,54.769,-0.731,'Ata (Packet)'
1665,145,146.612,1.612,'Lentils - Desi-Whole'
1666,97.5,94.509,-2.991,Milk
1667,46.25,45.774,-0.476,'Ata (loose) - White'
1668,23,22.614,-0.386,'Potato (Holland) - Red'
1669,90,84.088,-5.912,'Garlic (local) - Big Size'
1670,156.5,158.956,2.456,'Palm Oil'
1671,155,172.367,17.367,'Broiler chicken'
1672,57.5,56.531,-0.969,'Ata (Packet)'
1673,147.5,144.496,-3.004,'Garlic (Imported)'
1674,76.5,76.637,0.137,'Rice - Fine'
1675,166.25,164.107,-2.143,'Broiler chicken'
1676,63,65.62,2.62,'Rice - Medium'
1677,178.75,177.466,-1.284,'Soybean Oil(loose)'
1678,65,67.381,2.381,'Rice - Medium'
1679,117.5,132.084,14.584,'Ginger (Imported)'
1680,163.333,163.738,0.404,'Ginger (Imported)'
1681,170,167.844,-2.156,'Garlic (Imported)'
1682,60,58.039,-1.961,'Ata (Packet)'
1683,43,47.116,4.116,'Egg Farm-Red'
1684,145,146.259,1.259,'Lentils - Desi-Whole'
1685,47.5,47.549,0.049,'Ata (loose) - White'
1686,175,178.288,3.288,'Garlic (Imported)'
1687,170,173.741,3.741,'Pangash (big)'
1688,110,146.176,36.176,'Green Chili (Local)'
1689,89.167,89.93,0.764,'Garlic (local) - Big Size'
1690,45.5,45.197,-0.303,'Ata (loose) - White'
1691,155,154.699,-0.301,'Lentils - Desi-Whole'
1692,90,130.401,40.401,'Green Chili (Local)'
1693,735,736.12,1.12,Beef
1694,725,726.549,1.549,Beef
1695,105,100.833,-4.167,'Garlic (local) - Big Size'
1696,23,21.172,-1.828,'Potato (Holland) - Red'
1697,157.25,159.902,2.652,'Palm Oil'
1698,70,72.107,2.107,'Garlic (local) - Big Size'
1699,159,158.502,-0.498,'Palm Oil'
1700,154,155.96,1.96,'Palm Oil'
1701,183.5,186.919,3.419,'Soybean Oil(loose)'
1702,76.5,76.585,0.085,'Rice - Fine'
1703,78.5,78.204,-0.296,'Rice - Fine'
1704,44.5,45.617,1.117,'Ata (loose) - White'
1705,97.5,93.954,-3.546,Milk
1706,55,114.895,59.895,'Green Chili (Local)'
1707,60,57.975,-2.025,'Ata (Packet)'
1708,173,174.088,1.088,'Soybean Oil(loose)'
1709,155,154.652,-0.348,'Lentils - Desi-Whole'
1710,156,156.796,0.796,'Palm Oil'
1711,120,128.615,8.615,'Ginger (Imported)'
1712,710,712.04,2.04,Beef
1713,89.167,89.84,0.673,'Garlic (local) - Big Size'
1714,63,65.555,2.555,'Rice - Medium'
1715,39.5,42.592,3.092,'Egg Farm-Red'
1716,100,127.974,27.974,'Green Chili (Local)'
